anio;item;categoria;seccion;combustible;tcal
2008;C.TRANSFO.;Consumo Final;Electricidad;Electricidad;47968,60848
2008;C.TRANSFO.;Consumo Final;Derivados De Carbón;Coque Mineral;2457,356216
2008;C.TRANSFO.;Consumo Final;Derivados De Carbón;Gas Coque;1091,869
2008;C.TRANSFO.;Consumo Final;Derivados De Carbón;Alquitrán;176,033
2008;C.TRANSFO.;Consumo Final;Derivados De Carbón;Gas de Altos Hornos;1000,532152
2008;C.TRANSFO.;Consumo Final;Gas Corriente;Gas Corriente;254,7344126
2008;C.TRANSFO.;Consumo Final;Metanol;Metanol;516,3526739
2008;CONSUMO FINAL;Sector Energético: Auto Consumo;Energéticos Primarios;Petróleo Crudo;0
2008;CONSUMO FINAL;Sector Energético: Auto Consumo;Energéticos Primarios;Gas Natural;12,6574117
2008;CONSUMO FINAL;Sector Energético: Auto Consumo;Energéticos Primarios;Carbón;0
2008;CONSUMO FINAL;Sector Energético: Auto Consumo;Energéticos Primarios;Biomasa;0
2008;CONSUMO FINAL;Sector Energético: Auto Consumo;Energéticos Primarios;Energía Hídrica;0
2008;CONSUMO FINAL;Sector Energético: Auto Consumo;Energéticos Primarios;Energía Eólica;0
2008;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Petróleo;Petróleo Diesel;292,2894784
2008;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Petróleo;Petróleo Combustible;658,430666
2008;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Petróleo;Gasolina de motor;0,9876608
2008;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Petróleo;Kerosene;0
2008;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Petróleo;Gas Licuado;1316,245178
2008;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Petróleo;Gasolina de Aviación;0
2008;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Petróleo;Kerosene de Aviación;0
2008;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Petróleo;Nafta;1123,786762
2008;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Petróleo;Gas de Refinería;3410,488428
2008;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Petróleo;Coque de Petróleo;0
2008;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Petróleo;D.I. de Petróleo;0
2008;CONSUMO FINAL;Sector Energético: Auto Consumo;Electricidad;Electricidad;2005,566432
2008;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Carbón;Coque Mineral;0
2008;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Carbón;Gas Coque;342,9631102
2008;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Carbón;Alquitrán;176,033
2008;CONSUMO FINAL;Sector Energético: Auto Consumo;Derivados De Carbón;Gas de Altos Hornos;825,469
2008;CONSUMO FINAL;Sector Energético: Auto Consumo;Gas Corriente;Gas Corriente;0
2008;CONSUMO FINAL;Sector Energético: Auto Consumo;Metanol;Metanol;0
2008;CONSUMO FINAL;Sector Industrial y Minero;Energéticos Primarios;Petróleo Crudo;0
2008;CONSUMO FINAL;Sector Industrial y Minero;Energéticos Primarios;Gas Natural;664,7278956
2008;CONSUMO FINAL;Sector Industrial y Minero;Energéticos Primarios;Carbón;3948,895607
2008;CONSUMO FINAL;Sector Industrial y Minero;Energéticos Primarios;Biomasa;16272,21956
2008;CONSUMO FINAL;Sector Industrial y Minero;Energéticos Primarios;Energía Hídrica;0
2008;CONSUMO FINAL;Sector Industrial y Minero;Energéticos Primarios;Energía Eólica;0
2008;CONSUMO FINAL;Sector Industrial y Minero;Derivados De Petróleo;Petróleo Diesel;22361,74693
2008;CONSUMO FINAL;Sector Industrial y Minero;Derivados De Petróleo;Petróleo Combustible;9684,036482
2008;CONSUMO FINAL;Sector Industrial y Minero;Derivados De Petróleo;Gasolina de motor;0
2008;CONSUMO FINAL;Sector Industrial y Minero;Derivados De Petróleo;Kerosene;285,9528209
2008;CONSUMO FINAL;Sector Industrial y Minero;Derivados De Petróleo;Gas Licuado;3475,478693
2008;CONSUMO FINAL;Sector Industrial y Minero;Derivados De Petróleo;Gasolina de Aviación;0
2008;CONSUMO FINAL;Sector Industrial y Minero;Derivados De Petróleo;Kerosene de Aviación;0
2008;CONSUMO FINAL;Sector Industrial y Minero;Derivados De Petróleo;Nafta;18,2093415
2008;CONSUMO FINAL;Sector Industrial y Minero;Derivados De Petróleo;Gas de Refinería;3,0743
2008;CONSUMO FINAL;Sector Industrial y Minero;Derivados De Petróleo;Coque de Petróleo;464,781654
2008;CONSUMO FINAL;Sector Industrial y Minero;Derivados De Petróleo;D.I. de Petróleo;0
2008;CONSUMO FINAL;Sector Industrial y Minero;Electricidad;Electricidad;31504,9537
2008;CONSUMO FINAL;Sector Industrial y Minero;Derivados De Carbón;Coque Mineral;2457,356216
2008;CONSUMO FINAL;Sector Industrial y Minero;Derivados De Carbón;Gas Coque;748,9058898
2008;CONSUMO FINAL;Sector Industrial y Minero;Derivados De Carbón;Alquitrán;0
2008;CONSUMO FINAL;Sector Industrial y Minero;Derivados De Carbón;Gas de Altos Hornos;175,063152
2008;CONSUMO FINAL;Sector Industrial y Minero;Gas Corriente;Gas Corriente;0
2008;CONSUMO FINAL;Sector Industrial y Minero;Metanol;Metanol;516,3526739
2008;CONSUMO FINAL;Cobre;Energéticos Primarios;Petróleo Crudo;0
2008;CONSUMO FINAL;Cobre;Energéticos Primarios;Gas Natural;241,762372
2008;CONSUMO FINAL;Cobre;Energéticos Primarios;Carbón;1,266524
2008;CONSUMO FINAL;Cobre;Energéticos Primarios;Biomasa;0
2008;CONSUMO FINAL;Cobre;Energéticos Primarios;Energía Hídrica;0
2008;CONSUMO FINAL;Cobre;Energéticos Primarios;Energía Eólica;0
2008;CONSUMO FINAL;Cobre;Derivados De Petróleo;Petróleo Diesel;9664,953519
2008;CONSUMO FINAL;Cobre;Derivados De Petróleo;Petróleo Combustible;1516,796856
2008;CONSUMO FINAL;Cobre;Derivados De Petróleo;Gasolina de motor;0
2008;CONSUMO FINAL;Cobre;Derivados De Petróleo;Kerosene;80,07800883
2008;CONSUMO FINAL;Cobre;Derivados De Petróleo;Gas Licuado;64,2657539
2008;CONSUMO FINAL;Cobre;Derivados De Petróleo;Gasolina de Aviación;0
2008;CONSUMO FINAL;Cobre;Derivados De Petróleo;Kerosene de Aviación;0
2008;CONSUMO FINAL;Cobre;Derivados De Petróleo;Nafta;16,5637444
2008;CONSUMO FINAL;Cobre;Derivados De Petróleo;Gas de Refinería;0
2008;CONSUMO FINAL;Cobre;Derivados De Petróleo;Coque de Petróleo;0
2008;CONSUMO FINAL;Cobre;Derivados De Petróleo;D.I. de Petróleo;0
2008;CONSUMO FINAL;Cobre;Electricidad;Electricidad;15348,88517
2008;CONSUMO FINAL;Cobre;Derivados De Carbón;Coque Mineral;110,696113
2008;CONSUMO FINAL;Cobre;Derivados De Carbón;Gas Coque;0
2008;CONSUMO FINAL;Cobre;Derivados De Carbón;Alquitrán;0
2008;CONSUMO FINAL;Cobre;Derivados De Carbón;Gas de Altos Hornos;0
2008;CONSUMO FINAL;Cobre;Gas Corriente;Gas Corriente;0
2008;CONSUMO FINAL;Cobre;Metanol;Metanol;0
2008;CONSUMO FINAL;Salitre;Energéticos Primarios;Petróleo Crudo;0
2008;CONSUMO FINAL;Salitre;Energéticos Primarios;Gas Natural;39,09417409
2008;CONSUMO FINAL;Salitre;Energéticos Primarios;Carbón;0
2008;CONSUMO FINAL;Salitre;Energéticos Primarios;Biomasa;0
2008;CONSUMO FINAL;Salitre;Energéticos Primarios;Energía Hídrica;0
2008;CONSUMO FINAL;Salitre;Energéticos Primarios;Energía Eólica;0
2008;CONSUMO FINAL;Salitre;Derivados De Petróleo;Petróleo Diesel;396,170964
2008;CONSUMO FINAL;Salitre;Derivados De Petróleo;Petróleo Combustible;407,442
2008;CONSUMO FINAL;Salitre;Derivados De Petróleo;Gasolina de motor;0
2008;CONSUMO FINAL;Salitre;Derivados De Petróleo;Kerosene;0
2008;CONSUMO FINAL;Salitre;Derivados De Petróleo;Gas Licuado;2,4910391
2008;CONSUMO FINAL;Salitre;Derivados De Petróleo;Gasolina de Aviación;0
2008;CONSUMO FINAL;Salitre;Derivados De Petróleo;Kerosene de Aviación;0
2008;CONSUMO FINAL;Salitre;Derivados De Petróleo;Nafta;0
2008;CONSUMO FINAL;Salitre;Derivados De Petróleo;Gas de Refinería;0
2008;CONSUMO FINAL;Salitre;Derivados De Petróleo;Coque de Petróleo;0
2008;CONSUMO FINAL;Salitre;Derivados De Petróleo;D.I. de Petróleo;0
2008;CONSUMO FINAL;Salitre;Electricidad;Electricidad;347,8986128
2008;CONSUMO FINAL;Salitre;Derivados De Carbón;Coque Mineral;0
2008;CONSUMO FINAL;Salitre;Derivados De Carbón;Gas Coque;0
2008;CONSUMO FINAL;Salitre;Derivados De Carbón;Alquitrán;0
2008;CONSUMO FINAL;Salitre;Derivados De Carbón;Gas de Altos Hornos;0
2008;CONSUMO FINAL;Salitre;Gas Corriente;Gas Corriente;0
2008;CONSUMO FINAL;Salitre;Metanol;Metanol;0
2008;CONSUMO FINAL;Hierro;Energéticos Primarios;Petróleo Crudo;0
2008;CONSUMO FINAL;Hierro;Energéticos Primarios;Gas Natural;0
2008;CONSUMO FINAL;Hierro;Energéticos Primarios;Carbón;584,9352
2008;CONSUMO FINAL;Hierro;Energéticos Primarios;Biomasa;0
2008;CONSUMO FINAL;Hierro;Energéticos Primarios;Energía Hídrica;0
2008;CONSUMO FINAL;Hierro;Energéticos Primarios;Energía Eólica;0
2008;CONSUMO FINAL;Hierro;Derivados De Petróleo;Petróleo Diesel;37,53663346
2008;CONSUMO FINAL;Hierro;Derivados De Petróleo;Petróleo Combustible;38,2095
2008;CONSUMO FINAL;Hierro;Derivados De Petróleo;Gasolina de motor;0
2008;CONSUMO FINAL;Hierro;Derivados De Petróleo;Kerosene;0
2008;CONSUMO FINAL;Hierro;Derivados De Petróleo;Gas Licuado;0
2008;CONSUMO FINAL;Hierro;Derivados De Petróleo;Gasolina de Aviación;0
2008;CONSUMO FINAL;Hierro;Derivados De Petróleo;Kerosene de Aviación;0
2008;CONSUMO FINAL;Hierro;Derivados De Petróleo;Nafta;0
2008;CONSUMO FINAL;Hierro;Derivados De Petróleo;Gas de Refinería;0
2008;CONSUMO FINAL;Hierro;Derivados De Petróleo;Coque de Petróleo;0
2008;CONSUMO FINAL;Hierro;Derivados De Petróleo;D.I. de Petróleo;0
2008;CONSUMO FINAL;Hierro;Electricidad;Electricidad;406,9845235
2008;CONSUMO FINAL;Hierro;Derivados De Carbón;Coque Mineral;0
2008;CONSUMO FINAL;Hierro;Derivados De Carbón;Gas Coque;0
2008;CONSUMO FINAL;Hierro;Derivados De Carbón;Alquitrán;0
2008;CONSUMO FINAL;Hierro;Derivados De Carbón;Gas de Altos Hornos;0
2008;CONSUMO FINAL;Hierro;Gas Corriente;Gas Corriente;0
2008;CONSUMO FINAL;Hierro;Metanol;Metanol;0
2008;CONSUMO FINAL;Papel y Celulosa;Energéticos Primarios;Petróleo Crudo;0
2008;CONSUMO FINAL;Papel y Celulosa;Energéticos Primarios;Gas Natural;18,19528547
2008;CONSUMO FINAL;Papel y Celulosa;Energéticos Primarios;Carbón;0,3253664
2008;CONSUMO FINAL;Papel y Celulosa;Energéticos Primarios;Biomasa;12390,45124
2008;CONSUMO FINAL;Papel y Celulosa;Energéticos Primarios;Energía Hídrica;0
2008;CONSUMO FINAL;Papel y Celulosa;Energéticos Primarios;Energía Eólica;0
2008;CONSUMO FINAL;Papel y Celulosa;Derivados De Petróleo;Petróleo Diesel;103,7048736
2008;CONSUMO FINAL;Papel y Celulosa;Derivados De Petróleo;Petróleo Combustible;2259,747046
2008;CONSUMO FINAL;Papel y Celulosa;Derivados De Petróleo;Gasolina de motor;0
2008;CONSUMO FINAL;Papel y Celulosa;Derivados De Petróleo;Kerosene;0,065850084
2008;CONSUMO FINAL;Papel y Celulosa;Derivados De Petróleo;Gas Licuado;190,0446839
2008;CONSUMO FINAL;Papel y Celulosa;Derivados De Petróleo;Gasolina de Aviación;0
2008;CONSUMO FINAL;Papel y Celulosa;Derivados De Petróleo;Kerosene de Aviación;0
2008;CONSUMO FINAL;Papel y Celulosa;Derivados De Petróleo;Nafta;0,028175
2008;CONSUMO FINAL;Papel y Celulosa;Derivados De Petróleo;Gas de Refinería;0
2008;CONSUMO FINAL;Papel y Celulosa;Derivados De Petróleo;Coque de Petróleo;0
2008;CONSUMO FINAL;Papel y Celulosa;Derivados De Petróleo;D.I. de Petróleo;0
2008;CONSUMO FINAL;Papel y Celulosa;Electricidad;Electricidad;4596,661783
2008;CONSUMO FINAL;Papel y Celulosa;Derivados De Carbón;Coque Mineral;0
2008;CONSUMO FINAL;Papel y Celulosa;Derivados De Carbón;Gas Coque;0
2008;CONSUMO FINAL;Papel y Celulosa;Derivados De Carbón;Alquitrán;0
2008;CONSUMO FINAL;Papel y Celulosa;Derivados De Carbón;Gas de Altos Hornos;0
2008;CONSUMO FINAL;Papel y Celulosa;Gas Corriente;Gas Corriente;0
2008;CONSUMO FINAL;Papel y Celulosa;Metanol;Metanol;0
2008;CONSUMO FINAL;Siderurgia;Energéticos Primarios;Petróleo Crudo;0
2008;CONSUMO FINAL;Siderurgia;Energéticos Primarios;Gas Natural;0
2008;CONSUMO FINAL;Siderurgia;Energéticos Primarios;Carbón;0
2008;CONSUMO FINAL;Siderurgia;Energéticos Primarios;Biomasa;0
2008;CONSUMO FINAL;Siderurgia;Energéticos Primarios;Energía Hídrica;0
2008;CONSUMO FINAL;Siderurgia;Energéticos Primarios;Energía Eólica;0
2008;CONSUMO FINAL;Siderurgia;Derivados De Petróleo;Petróleo Diesel;24,08012435
2008;CONSUMO FINAL;Siderurgia;Derivados De Petróleo;Petróleo Combustible;447,512
2008;CONSUMO FINAL;Siderurgia;Derivados De Petróleo;Gasolina de motor;0
2008;CONSUMO FINAL;Siderurgia;Derivados De Petróleo;Kerosene;0
2008;CONSUMO FINAL;Siderurgia;Derivados De Petróleo;Gas Licuado;63,85359711
2008;CONSUMO FINAL;Siderurgia;Derivados De Petróleo;Gasolina de Aviación;0
2008;CONSUMO FINAL;Siderurgia;Derivados De Petróleo;Kerosene de Aviación;0
2008;CONSUMO FINAL;Siderurgia;Derivados De Petróleo;Nafta;0
2008;CONSUMO FINAL;Siderurgia;Derivados De Petróleo;Gas de Refinería;0
2008;CONSUMO FINAL;Siderurgia;Derivados De Petróleo;Coque de Petróleo;0
2008;CONSUMO FINAL;Siderurgia;Derivados De Petróleo;D.I. de Petróleo;0
2008;CONSUMO FINAL;Siderurgia;Electricidad;Electricidad;520,629257
2008;CONSUMO FINAL;Siderurgia;Derivados De Carbón;Coque Mineral;2282,310533
2008;CONSUMO FINAL;Siderurgia;Derivados De Carbón;Gas Coque;748,9058898
2008;CONSUMO FINAL;Siderurgia;Derivados De Carbón;Alquitrán;0
2008;CONSUMO FINAL;Siderurgia;Derivados De Carbón;Gas de Altos Hornos;175,063152
2008;CONSUMO FINAL;Siderurgia;Gas Corriente;Gas Corriente;0
2008;CONSUMO FINAL;Siderurgia;Metanol;Metanol;0
2008;CONSUMO FINAL;Petroquímica;Energéticos Primarios;Petróleo Crudo;0
2008;CONSUMO FINAL;Petroquímica;Energéticos Primarios;Gas Natural;0
2008;CONSUMO FINAL;Petroquímica;Energéticos Primarios;Carbón;0
2008;CONSUMO FINAL;Petroquímica;Energéticos Primarios;Biomasa;0
2008;CONSUMO FINAL;Petroquímica;Energéticos Primarios;Energía Hídrica;0
2008;CONSUMO FINAL;Petroquímica;Energéticos Primarios;Energía Eólica;0
2008;CONSUMO FINAL;Petroquímica;Derivados De Petróleo;Petróleo Diesel;2,72107164
2008;CONSUMO FINAL;Petroquímica;Derivados De Petróleo;Petróleo Combustible;11,19634772
2008;CONSUMO FINAL;Petroquímica;Derivados De Petróleo;Gasolina de motor;0
2008;CONSUMO FINAL;Petroquímica;Derivados De Petróleo;Kerosene;0
2008;CONSUMO FINAL;Petroquímica;Derivados De Petróleo;Gas Licuado;0
2008;CONSUMO FINAL;Petroquímica;Derivados De Petróleo;Gasolina de Aviación;0
2008;CONSUMO FINAL;Petroquímica;Derivados De Petróleo;Kerosene de Aviación;0
2008;CONSUMO FINAL;Petroquímica;Derivados De Petróleo;Nafta;0
2008;CONSUMO FINAL;Petroquímica;Derivados De Petróleo;Gas de Refinería;3,0743
2008;CONSUMO FINAL;Petroquímica;Derivados De Petróleo;Coque de Petróleo;0
2008;CONSUMO FINAL;Petroquímica;Derivados De Petróleo;D.I. de Petróleo;0
2008;CONSUMO FINAL;Petroquímica;Electricidad;Electricidad;461,0053032
2008;CONSUMO FINAL;Petroquímica;Derivados De Carbón;Coque Mineral;0
2008;CONSUMO FINAL;Petroquímica;Derivados De Carbón;Gas Coque;0
2008;CONSUMO FINAL;Petroquímica;Derivados De Carbón;Alquitrán;0
2008;CONSUMO FINAL;Petroquímica;Derivados De Carbón;Gas de Altos Hornos;0
2008;CONSUMO FINAL;Petroquímica;Gas Corriente;Gas Corriente;0
2008;CONSUMO FINAL;Petroquímica;Metanol;Metanol;0
2008;CONSUMO FINAL;Cemento;Energéticos Primarios;Petróleo Crudo;0
2008;CONSUMO FINAL;Cemento;Energéticos Primarios;Gas Natural;4,6225278
2008;CONSUMO FINAL;Cemento;Energéticos Primarios;Carbón;2143,0135
2008;CONSUMO FINAL;Cemento;Energéticos Primarios;Biomasa;0
2008;CONSUMO FINAL;Cemento;Energéticos Primarios;Energía Hídrica;0
2008;CONSUMO FINAL;Cemento;Energéticos Primarios;Energía Eólica;0
2008;CONSUMO FINAL;Cemento;Derivados De Petróleo;Petróleo Diesel;111,7423996
2008;CONSUMO FINAL;Cemento;Derivados De Petróleo;Petróleo Combustible;163,7573245
2008;CONSUMO FINAL;Cemento;Derivados De Petróleo;Gasolina de motor;0
2008;CONSUMO FINAL;Cemento;Derivados De Petróleo;Kerosene;0
2008;CONSUMO FINAL;Cemento;Derivados De Petróleo;Gas Licuado;4,970990624
2008;CONSUMO FINAL;Cemento;Derivados De Petróleo;Gasolina de Aviación;0
2008;CONSUMO FINAL;Cemento;Derivados De Petróleo;Kerosene de Aviación;0
2008;CONSUMO FINAL;Cemento;Derivados De Petróleo;Nafta;0
2008;CONSUMO FINAL;Cemento;Derivados De Petróleo;Gas de Refinería;0
2008;CONSUMO FINAL;Cemento;Derivados De Petróleo;Coque de Petróleo;464,781654
2008;CONSUMO FINAL;Cemento;Derivados De Petróleo;D.I. de Petróleo;0
2008;CONSUMO FINAL;Cemento;Electricidad;Electricidad;522,23824
2008;CONSUMO FINAL;Cemento;Derivados De Carbón;Coque Mineral;0
2008;CONSUMO FINAL;Cemento;Derivados De Carbón;Gas Coque;0
2008;CONSUMO FINAL;Cemento;Derivados De Carbón;Alquitrán;0
2008;CONSUMO FINAL;Cemento;Derivados De Carbón;Gas de Altos Hornos;0
2008;CONSUMO FINAL;Cemento;Gas Corriente;Gas Corriente;0
2008;CONSUMO FINAL;Cemento;Metanol;Metanol;0
2008;CONSUMO FINAL;Azúcar;Energéticos Primarios;Petróleo Crudo;0
2008;CONSUMO FINAL;Azúcar;Energéticos Primarios;Gas Natural;0
2008;CONSUMO FINAL;Azúcar;Energéticos Primarios;Carbón;409,1100748
2008;CONSUMO FINAL;Azúcar;Energéticos Primarios;Biomasa;0
2008;CONSUMO FINAL;Azúcar;Energéticos Primarios;Energía Hídrica;0
2008;CONSUMO FINAL;Azúcar;Energéticos Primarios;Energía Eólica;0
2008;CONSUMO FINAL;Azúcar;Derivados De Petróleo;Petróleo Diesel;3,21746603
2008;CONSUMO FINAL;Azúcar;Derivados De Petróleo;Petróleo Combustible;185,3757984
2008;CONSUMO FINAL;Azúcar;Derivados De Petróleo;Gasolina de motor;0
2008;CONSUMO FINAL;Azúcar;Derivados De Petróleo;Kerosene;0
2008;CONSUMO FINAL;Azúcar;Derivados De Petróleo;Gas Licuado;3,130244766
2008;CONSUMO FINAL;Azúcar;Derivados De Petróleo;Gasolina de Aviación;0
2008;CONSUMO FINAL;Azúcar;Derivados De Petróleo;Kerosene de Aviación;0
2008;CONSUMO FINAL;Azúcar;Derivados De Petróleo;Nafta;0
2008;CONSUMO FINAL;Azúcar;Derivados De Petróleo;Gas de Refinería;0
2008;CONSUMO FINAL;Azúcar;Derivados De Petróleo;Coque de Petróleo;0
2008;CONSUMO FINAL;Azúcar;Derivados De Petróleo;D.I. de Petróleo;0
2008;CONSUMO FINAL;Azúcar;Electricidad;Electricidad;62,781677
2008;CONSUMO FINAL;Azúcar;Derivados De Carbón;Coque Mineral;22,14445269
2008;CONSUMO FINAL;Azúcar;Derivados De Carbón;Gas Coque;0
2008;CONSUMO FINAL;Azúcar;Derivados De Carbón;Alquitrán;0
2008;CONSUMO FINAL;Azúcar;Derivados De Carbón;Gas de Altos Hornos;0
2008;CONSUMO FINAL;Azúcar;Gas Corriente;Gas Corriente;0
2008;CONSUMO FINAL;Azúcar;Metanol;Metanol;0
2008;CONSUMO FINAL;Pesca;Energéticos Primarios;Petróleo Crudo;0
2008;CONSUMO FINAL;Pesca;Energéticos Primarios;Gas Natural;8,6281401
2008;CONSUMO FINAL;Pesca;Energéticos Primarios;Carbón;72,60768203
2008;CONSUMO FINAL;Pesca;Energéticos Primarios;Biomasa;0
2008;CONSUMO FINAL;Pesca;Energéticos Primarios;Energía Hídrica;0
2008;CONSUMO FINAL;Pesca;Energéticos Primarios;Energía Eólica;0
2008;CONSUMO FINAL;Pesca;Derivados De Petróleo;Petróleo Diesel;721,380465
2008;CONSUMO FINAL;Pesca;Derivados De Petróleo;Petróleo Combustible;618,4272125
2008;CONSUMO FINAL;Pesca;Derivados De Petróleo;Gasolina de motor;0
2008;CONSUMO FINAL;Pesca;Derivados De Petróleo;Kerosene;0
2008;CONSUMO FINAL;Pesca;Derivados De Petróleo;Gas Licuado;26,16158524
2008;CONSUMO FINAL;Pesca;Derivados De Petróleo;Gasolina de Aviación;0
2008;CONSUMO FINAL;Pesca;Derivados De Petróleo;Kerosene de Aviación;0
2008;CONSUMO FINAL;Pesca;Derivados De Petróleo;Nafta;0,6916721
2008;CONSUMO FINAL;Pesca;Derivados De Petróleo;Gas de Refinería;0
2008;CONSUMO FINAL;Pesca;Derivados De Petróleo;Coque de Petróleo;0
2008;CONSUMO FINAL;Pesca;Derivados De Petróleo;D.I. de Petróleo;0
2008;CONSUMO FINAL;Pesca;Electricidad;Electricidad;162,1051678
2008;CONSUMO FINAL;Pesca;Derivados De Carbón;Coque Mineral;0
2008;CONSUMO FINAL;Pesca;Derivados De Carbón;Gas Coque;0
2008;CONSUMO FINAL;Pesca;Derivados De Carbón;Alquitrán;0
2008;CONSUMO FINAL;Pesca;Derivados De Carbón;Gas de Altos Hornos;0
2008;CONSUMO FINAL;Pesca;Gas Corriente;Gas Corriente;0
2008;CONSUMO FINAL;Pesca;Metanol;Metanol;0
2008;CONSUMO FINAL;Industrias Varias;Energéticos Primarios;Petróleo Crudo;0
2008;CONSUMO FINAL;Industrias Varias;Energéticos Primarios;Gas Natural;350,1114724
2008;CONSUMO FINAL;Industrias Varias;Energéticos Primarios;Carbón;737,6372592
2008;CONSUMO FINAL;Industrias Varias;Energéticos Primarios;Biomasa;3881,768325
2008;CONSUMO FINAL;Industrias Varias;Energéticos Primarios;Energía Hídrica;0
2008;CONSUMO FINAL;Industrias Varias;Energéticos Primarios;Energía Eólica;0
2008;CONSUMO FINAL;Industrias Varias;Derivados De Petróleo;Petróleo Diesel;8463,185356
2008;CONSUMO FINAL;Industrias Varias;Derivados De Petróleo;Petróleo Combustible;3754,064509
